name,date,title,content
김창희,2022-06-15,2022 온라인 코딩파티 시즌1 행사 안내,"   코딩 등을 쉽고 재미있게 학습할 수 있도록 다양한 온라인 소프트웨어·인공지능교육 체험 기회를 제공하기 위하여 '2022 온라인 코딩파티 시즌1' 행사를 아래와 같이 안내하오니 관심있는 학생들은 많이 참가하길 바랍니다.

1. 행 사 명 : 2022 온라인 코딩파티 시즌1
2. 행사기간 : 2022. 6. 13.(월) ~ 7. 24.(일), 6주간
3. 참가대상 : 소프트웨어·인공지능교육에 관심 있는 사람은 누구나(참가비 무료)
※ 인공지능(AI)-사물인터넷(IoT) 시범학교, 인공지능(AI)교육 선도학교, 인공지능(AI)
융합교육 중심고는 교과, 동아리, 방과후프로그램 등을 활용하여 프로그램 1개
이상 필수 참여
4. 참가방법 : SW중심사회포털(www.software.kr) 내 온라인 코딩파티 접속
5. 주 최 : 과학기술정보통신부, 교육부
6. 주 관 : 한국과학창의재단"
김영숙,2022-06-13,제7회 서울국제어린이창작영화제(SKIFF) 안내,제7회 서울국제어린이창작영화제(SKIFF)가 개최됩니다. 관심있는 어린이들은 첨부파일을 참고하여 참여바랍니다.
김영숙,2022-06-13,"2022 강남구 아동친화도시 어린이 글짓기, 그림그리기 작품공모전","2022 강남구 아동친화도시 어린이 글짓기, 그림 그리기 작품공모전
이 있습니다. 관심있는 어린이들은 참여해주시기 바랍니다.

○ 신청기간 :2022. 6. 7.(화) ~ 6. 21.(화)
○ 신청방법 :온라인(네이버 폼) 및 이메일
- 온라인(네이버 폼) 신청 : 강남청소년수련관 홈페이지(http://www.gangnamyc.or.kr/) 접속 후 → 공지사항 → [모집]2022 강남구 아동친화도시 어린이 글짓기·그림그리기 작품공모전 참가 안내 → QR코드 인증(홍보포스터 QR 코드 가능) → 신청서 작성
- 이메일 신청 : 신청서 작성 후gangnam_yc@naver.com
○ 공모부문 :① 글짓기(시·수필) ② 그림그리기
○ 공모주제 : 5가지 주제 중 1가지 선택 (주제는 강남청소년수련관 홈페이지 6. 24. 공개
○ 제작사양 ※ 신청자에게 원고지·도화지 우편 발송
- 글짓기 : 원고지 5매 내외 / 그림그리기 : 흰색 바탕의 8절 도화지(27cm × 39cm)
나. 작품제출
○ 제출기간 : 2022. 6. 28.(화) ~ 7. 12.(화)18:00한
- 작품 뒷면에 소속과 이름 기재
○ 제출방법 :방문 또는 우편
○ 제 출 처 : (06073) 강남구 영동대로 131길 26, 강남청소년수련관 공모전 담당자 앞"
배수연,2022-06-13,'더불어 예술숲(체육활동)’ 지도강사 채용공고,"'더불어 예술숲(체육활동)' 지도 강사 채용 공고입니다.

* 문의 : 담당자 유선문의 (학교 02-553-6922, 내선 5921)

* 자세한 내용은 첨부 파일 확인 바랍니다."
배수연,2022-06-13,창의공감(체육) 강사 채용 공고,"창의공감(체육) 강사 채용 공고

1. 채용 분야 및 인원: 창의공감(체육) 강사 1명
  2. 근무조건
가. 담당업무: 체육활동 지도
나. 계약기간: 2022. 08. 22. ~ 2023. 2. 10
다. 근무시간: 화(4교시), 목(1~4교시), 금(5-6교시)
라. 지도학년: 5학년 7개반
마. 보수: 1차시 수업당 30,000원(학년별 17차시 내외)
※ 교육청 지침에 따라 시정표 변경 시 수업시작시간과 종료시간이 변경될 수 있습니다.
※ 코로나19로 전면 원격수업 시 ZOOM수업 변경 시에도 차시당 보수 동일함
※ 계약기간, 근무시간, 수업 방법 등은 상황에 따라 변동될 수 있습니다.

* 자세한 내용은 첨부 파일 참고 바랍니다."
박정미,2023-06-02,65회 서울과학전람회 예선대회 개최요강,"65회 서울과학전람회 예선대회 개최요강 안내합니다. 
가통은 6월 7일에 안내됩니다. 
희망자는 8월 25일 금요일 9시까지 4의 3으로 제출합니다. "
배수연,2023-05-04,방과후학교 정책연구 온라인 설문조사 실시(학부모용)," 방과후학교 정책연구 온라인 설문조사 실시(학부모용)

서울시교육청 방과후학교 정책연구 온라인 설문조사를 다음과 같이 실시하오니, 학부모님의 의견이 적극 반영될 수 있도록 설문 참여에 협조를 부탁드립니다.
가. 연 구 명: 질 높은 방과후학교 운영을 위한 교육(지원)청-자치구 지원체제 및 시스템 구축에 관한 연구
나. 설문목적: 질 높은 방과후학교 운영 방안 마련을 위한 현장의견 수렴
다. 설문기간: 2023. 5. 3.(수) ~ 5. 9.(화)
라. 설문대상: 서울 소재 초등학교 교원(교장, 교감 포함), 방과후학교 강사 및 보호자(학부모)
마. 설문방법: 하단의 설문 링크 또는 QR코드 접속 후 개별 응답
사. 설문링크:
- 보호자(학부모용) : https://moaform.com/q/9HTjTF
- 참여 QR코드:"
김수현,2023-04-14,2023 학생 기후행동 365 학생 운영위원 지원 1차 서식,"1차 서류 서식 파일 다운로드 및 내용 기재 후,
[서식 1]: 한글 원본 파일+ 서명 후 스캔한 PDF파일
[서식 2, 3]: 한글 원본 파일만 필요

총 2개(한글 원본 파일 1묶음 + 서식 1 pdf 스캔파일) 의 서류를 usb에 담아
3학년 2반 교실로 제출해주십시오."
소아영,2022-11-29,2023학년도 학교교육계획 수립을 위한 학생 설문 안내,"2023학년도 학교교육계획 수립을 위한 학생 설문 안내입니다. 

3학년
https://forms.gle/gAAAR1TN7p9v8eXn8

4,5학년
https://forms.gle/xmn9ZQKeZ35o2jou6"
관리자,2022-03-08,제14기 서울대현초등학교운영위원회 구성 알림,"2022.3.1.자로 제13기 학교운영위원회 위원임기 만료에 따라
2022년 3월 중으로 제14기 학교운영위원회 구성을 추진하고 있습니다.
관심있는 학부모, 지역인사께서는 많은 참여 바랍니다."
민영미,2020-12-07,강도 높은 서울형 방역조치 시행에 따른 학교시설개방 중단 안내,"강도 높은 서울형 방역조치 시행에 따른 학교시설개방 중단 안내
? 학교 실내·외 시설 개방 중지
    ○ 개방 중지대상: 일시사용허가 중단
     단, 운동장 산책은 2단계 조치 유지하면서 가능
? 개방 중지기간: 2020.12.5.(토) 21시~ 별도 안내 시까지
붙임: 학교시설개방 안내문"
배수연,2022-06-09,<유튜브로 보는 제163회 강서지식비타민강좌>,"<유튜브로 보는 제163회 강서지식비타민강좌>
안녕하십니까?
강서구에서는 시대적 이슈를 반영한 명사들의 지식과 생각을 공유하는
『강서 지식비타민강좌』를 코로나 19로 인해
매월 1회 온라인으로 개최하고 있습니다.
학부모님들의 많은 관심과 시청 부탁드립니다.
◎ 주제: [일상 회복 특집] 인생의 질을 높이는 소통의 기술
◎ 강사: 남인숙(『여자의 모든 인생은 20대에 결정된다』저자)
◎ 영상 게시기간: 6. 18.(토) 자정까지 (이후 삭제)
◎ 영상 링크(강서구청 유튜브 채널)
https://youtu.be/LwIGxZSvYME
※ 익스플로러는 지원이 종료되어 열리지 않습니다.
크롬, 엣지로 열어주세요!
◎ 문 의: 02-2600-6326 (서울 강서구청 교육지원과)"
배수연,2022-06-08,2022년 서울가족학교 아동기부모교실「너와 함께 걸어가는 길」 안내,"「너와 함께 걸어가는 길」안내


○ 프로그램 : 2022 서울가족학교 아동기부모교실 <너와 함께 걸어가는 길>
○ 신청기간 : 2022. 6. 3.(금) ~ 6. 10.(금)*기간 경과 후 신청시 강남구 가족센터에 문의
○ 교육대상 : 강남구 소재 초등학생 자녀를 둔 양육자
○ 교육방법 : ZOOM활용 비대면 교육(비디오 참여 필수)
○ 교육일정 및 주제
- 1차시) 6/13(월) 10:00~12:00 / 부모와 자녀가 서로 존중하는 대화비법
- 2차시) 6/20(월) 10:00~12:00 / 행복하게 자란 내 아이가 만드는 미래
- 3차시) 6/27(월) 10:00~12:00 / 가정 성교육, 디지털성범죄 예방
*2회기 이상 참여시 수료증과 센터 홍보물품 증정
○ 신청방법 : 온라인 신청서 제출※ 포스터(홍보지)내 QR코드 활용 및 신청링크 별도 문의
○ 문 의 : 강남구 가족센터 가족교육팀 이하영 ☏ 070-7458-2242
강남구청 여성가족과 김광덕 ☏ 02-3423-5838

붙임 프로그램 포스터 1부"
배수연,2022-06-03,"창의공감(체육) 강사 (3,4학년) 채용 공고","2022학년도 서울대현초등학교 창의공감(체육) 강사 채용계획

1. 채용 분야 및 인원: 창의공감(체육) 강사 1명
2. 근무조건
가. 담당업무: 체육활동 지도
나. 계약기간: 2022. 07. 4. ~ 2023. 2. 10
다. 근무시간: 화(1~4교시), 금(1~4교시)
라. 지도학년: 3,4학년
마. 보수: 1차시 수업당 30,000원(총 150차시 내외)
※ 교육청 지침에 따라 시정표 변경 시 수업시작시간과 종료시간이 변경될 수 있습니다.
※ 코로나19로 전면 원격수업 시 ZOOM수업 변경 시에도 차시당 보수 동일함
※ 계약기간, 근무시간, 수업 방법 등은 상황에 따라 변동될 수 있습니다.
3. 응시자격
가. 해당분야 활동 경력자 또는 해당 분야 전공자
나. 블렌디드(온?오프라인) 수업 가능한 자

* 자세한 내용은 첨부파일 확인 바랍니다."
배수연,2022-05-30,창의공감(체육) 강사 (6학년) 채용 재공고,"창의공감(체육)강사 채용 재공고

1. 채용 분야 및 인원: 창의공감(체육) 강사 1명
2. 근무조건
가. 담당업무: 체육활동 지도
나. 계약기간: 2022. 08. 23. ~ 12. 15.
다. 근무시간: 화(1~3교시), 목(1~4교시)
라. 지도학년: 6학년
마. 보수: 1차시 수업당 30,000원(총 17차시)
※ 교육청 지침에 따라 시정표 변경 시 수업시작시간과 종료시간이 변경될 수 있습니다.
※ 코로나19로 전면 원격수업 시 ZOOM수업 변경 시에도 차시당 보수 동일함
※ 계약기간, 근무시간, 수업 방법 등은 상황에 따라 변동될 수 있습니다."
배수연,2022-05-23,창의공감(체육) 강사 채용 공고,"창의공감(체육)강사 채용 공고

1. 채용 분야 및 인원: 창의공감(체육) 강사 1명
2. 근무조건
가. 담당업무: 체육활동 지도
나. 계약기간: 2022. 08. 23. ~ 12. 15.
다. 근무시간: 화(1~3교시), 목(1~4교시)
라. 지도학년: 6학년
마. 보수: 1차시 수업당 30,000원(총 17차시)
※ 교육청 지침에 따라 시정표 변경 시 수업시작시간과 종료시간이 변경될 수 있습니다.
※ 코로나19로 전면 원격수업 시 ZOOM수업 변경 시에도 차시당 보수 동일함
※ 계약기간, 근무시간, 수업 방법 등은 상황에 따라 변동될 수 있습니다.

* 자세한 사항은 붙임 파일 참고 바랍니다."
박은정,2022-05-20,2023학년도 예원학교 입학전형 기본계획,2023학년도 예원학교 입학전형 기본계획 첨부파일 확인.
박은정,2022-05-20,2023학년도 선화예술중학교 입학전형 기본 계획,2023학년도 선화예술중학교 입학전형 기본계획 첨부파일 확인 바람.
박은정,2022-05-20,2023년 한국 삼육중학교 입학전형 기본 계획,"2023년 한국 삼육중학교 입학전형 계획을 붙임과 같이 첨부함.
학생을 선발하는 중학교는 한 학교만 지원 가능함."
박소영,2022-05-20,2022년 제7회 학교 흡연예방 및 금연 창작 작품 공모전,
배수연,2022-05-18,「2022‘고운맘’어머니 수어동아리」프로그램 운영,"「2022‘고운맘’어머니 수어동아리」프로그램을 다음과 같이 운영합니다.
    가. 기간: 2022. 5. 27. ~ 10. 28.(매주 금요일 10:00~11:30 총15회기)
  나. 대상: 유·초·중·고 학생의 어머니 20명
           (동작관악, 강남서초, 강동송파, 강서양천, 남부교육지원청 소속)
  다. 운영방법: ZOOM 활용 비대면 수업과 대면 수업 병행
  라. 대면수업장소: 남부특수교육지원센터 연수실(서울영일초 신관 4층)
  마. 신청방법: 희망하는 학부모가 특수교육지원센터에 전화로 신청(863-2416)
  바. 신청기간: 2022. 5. 20.(금) 까지
  사. 문의: 남부특수교육지원센터 담당자 남민우(☏863-2416)"
박정미,2023-06-02,65회 서울과학전람회 예선대회 개최요강,"65회 서울과학전람회 예선대회 개최요강 안내합니다. 
가통은 6월 7일에 안내됩니다. 
희망자는 8월 25일 금요일 9시까지 4의 3으로 제출합니다. "
배수연,2023-05-04,방과후학교 정책연구 온라인 설문조사 실시(학부모용)," 방과후학교 정책연구 온라인 설문조사 실시(학부모용)

서울시교육청 방과후학교 정책연구 온라인 설문조사를 다음과 같이 실시하오니, 학부모님의 의견이 적극 반영될 수 있도록 설문 참여에 협조를 부탁드립니다.
가. 연 구 명: 질 높은 방과후학교 운영을 위한 교육(지원)청-자치구 지원체제 및 시스템 구축에 관한 연구
나. 설문목적: 질 높은 방과후학교 운영 방안 마련을 위한 현장의견 수렴
다. 설문기간: 2023. 5. 3.(수) ~ 5. 9.(화)
라. 설문대상: 서울 소재 초등학교 교원(교장, 교감 포함), 방과후학교 강사 및 보호자(학부모)
마. 설문방법: 하단의 설문 링크 또는 QR코드 접속 후 개별 응답
사. 설문링크:
- 보호자(학부모용) : https://moaform.com/q/9HTjTF
- 참여 QR코드:"
김수현,2023-04-14,2023 학생 기후행동 365 학생 운영위원 지원 1차 서식,"1차 서류 서식 파일 다운로드 및 내용 기재 후,
[서식 1]: 한글 원본 파일+ 서명 후 스캔한 PDF파일
[서식 2, 3]: 한글 원본 파일만 필요

총 2개(한글 원본 파일 1묶음 + 서식 1 pdf 스캔파일) 의 서류를 usb에 담아
3학년 2반 교실로 제출해주십시오."
소아영,2022-11-29,2023학년도 학교교육계획 수립을 위한 학생 설문 안내,"2023학년도 학교교육계획 수립을 위한 학생 설문 안내입니다. 

3학년
https://forms.gle/gAAAR1TN7p9v8eXn8

4,5학년
https://forms.gle/xmn9ZQKeZ35o2jou6"
관리자,2022-03-08,제14기 서울대현초등학교운영위원회 구성 알림,"2022.3.1.자로 제13기 학교운영위원회 위원임기 만료에 따라
2022년 3월 중으로 제14기 학교운영위원회 구성을 추진하고 있습니다.
관심있는 학부모, 지역인사께서는 많은 참여 바랍니다."
민영미,2020-12-07,강도 높은 서울형 방역조치 시행에 따른 학교시설개방 중단 안내,"강도 높은 서울형 방역조치 시행에 따른 학교시설개방 중단 안내
? 학교 실내·외 시설 개방 중지
    ○ 개방 중지대상: 일시사용허가 중단
     단, 운동장 산책은 2단계 조치 유지하면서 가능
? 개방 중지기간: 2020.12.5.(토) 21시~ 별도 안내 시까지
붙임: 학교시설개방 안내문"
김영숙,2022-05-10,"(5,6학년대상) 제17회 남산백일장 참가 안내","5, 6학년 학생들에게 안내합니다. [개관 100주년]제17회 남산백일장」을
다음과 같이 개최한다고 합니다. 관심 있는 학생은 교과실에 김영숙 선생님께 5월 13일 금요일 오전 10시까지 신청해주십시요. 신청 인원이 많을 경우 희망자 선착순으로 정하겠습니다.
1) 대 회 명: [개관 100주년]제17회 남산백일장(산문, 시)
2) 대회일시: 2022. 6. 6.(월) 13:00~17:00
3) 대회방법: 온라인 홈페이지 운영(www.namsanwriting.com)
4) 참가대상: 서울 소재 학교장이 추천한 초(5~6학년)·중·고등학생 및 동일 연령의 어린이·청소년"
관리자,2022-05-08,2021학년도 졸업앨범비 집행 정산 결과,2021학년도 졸업앨범비 집행 정산 결과를 붙임과 같이 알려드립니다.
관리자,2022-05-08,2020학년도 졸업앨범비 집행 정산 결과, 2020학년도 졸업앨범비 집행 정산 결과를 붙임과 같이 알려드립니다.
관리자,2022-05-08,2019학년도 졸업앨범비 집행 정산 결과,2019학년도 졸업앨범비 집행 정산 결과를 붙임과 같이 알려드립니다.
배수연,2022-05-02,서울이수초등학교 무료야구교실 안내,"서울이수초등학교 무료야구교실 안내
  안녕하십니까?
댁내 늘 행복이 넘쳐나길 기원합니다. 서울이수초등학교에서는 서울특별시교육청 관내 초등학교 2 ~4학년 남학생을 대상으로 무료야구교실을 계획하고 있습니다.
  코로나19로 인해 그간 체육활동을 못해 힘들어 했던 어린이들이 참 많았습니다. 이수초는 야구를 좋아하고 흥미를 보이며, 운동에 남다른 소질을 보이는 학생들을 대상으로, 학생들에게 잠재되어 있는 운동 능력을 조기에 발굴하여 개발할 수 있도록 노력하고 있습니다. 본교는?인성이 바로 된 공부하는 운동선수 육성?이라는 목표를 두고 야구부를 운영하고 있으니, 관심이 있는 어린이라면 누구나 편하게 무료야구교실에 참여하여 보다 적극적으로 진로를 모색할 수 있기를 바랍니다. 관심있는 학생들의 지원을 진심으로 환영합니다.
1. 무료야구교실 운영 일정
가. 대상: 2~4학년 남학생
나. 운영 기간: 5. 10.(화) ~ 6. 4.(토) (4주간, 주2회)
다. 수업시간: 화요일 16:00~18:00 , 토요일 09:30~11:30
  2. 무료야구교실 모집기간 및 신청방법
가. 모집 기간: 2022. 4. 29.(금) ~ 5. 9.(월)
나. 신청 방법: 이수초 야구부 수석코치 최장원(☎010?4103?2275)에게 전화로 신청
  2022. 4. 29.
    서울이수초등학교장"
배수연,2022-04-28,사이쉼 부모코칭과정 부모생활백서 참가자 모집,"사이쉼 부모코칭과정 부모생활백서 참가자 모집


강남구 청소년심리지원센터 사이쉼에서 아동·청소년의 부모님(양육자)을 대상으로‘부모코칭과정 <부모생활백서>’을 운영합니다. 프로그램 참가자를 아래와 같이 모집하오니, 많은 관심과 홍보 부탁드립니다.
가. 주제 및 일시:
Guide 01 <적극적 부모역할> 집단프로그램
-2022년 5월12일-6월30일, 매주 목요일, 10시-12시(2시간), 총 8회기
-신청기간: 2022년 4월 27일(수) 10시 ~ 마감 시까지

Guide 02 <문제해결중심 단기 부모상담>
-2022년 5월-10월 중, 1:1 개인상담, 주 1회(60분), 총 5회기
-신청기간: 2022년 4월 27일(수) 10시 ~ 마감 시까지

Guide 03 <전문가와 함께 하는 1:1 양육코칭>
-2022년 7월 중, 1:1 단회기 개인코칭(90분)
-추후 사이쉼 홈페이지, 카카오톡 채널을 통해 모집 및 홍보 예정

나. 대상: 강남구 거주 아동·청소년의 부모(양육자)
다. 신청방법: 청소년심리지원센터 사이쉼 홈페이지(온라인) 선착순 신청
라. 비용: 무료
마. 문의: 강남구 청소년심리지원센터 사이쉼 ☎ 02-3423-8746
붙임. 부모생활백서 홍보포스터. 끝."
최유미,2022-04-26,2022학년도 학생봉사활동,"2022학년도 학생봉사활동 운영 안내입니다. 
자세한 내용은 첨부파일을 참고하시기 바랍니다."
김창희,2022-04-22,2022 서울대현초 개인정보보호 내부관리 계획,첨부 파일을 참고하시기 바랍니다.
배수연,2022-04-18,2022학년도 서울대현초 건강관리 지도강사 채용,"2022학년도 서울대현초 건강관리 지도강사 채용 공고문 입니다.

* 자세한 내용은 첨부파일 확인 바랍니다."
배수연,2022-04-15,2022학년도 1학기 대현초 특수학급 방역인력 채용 공고,"2022학년도 1학기 대현초 특수학급 방역인력 채용 공고

1. 채용인원 : 1명
2. 채용기간 : 2022.5.1.~2022.7.21.(학교상황에 따라 채용기간이 변경될 수 있음)
*주말, 공휴일, 자율휴업일 비근무
3. 접수 일정
<지원서류 접수>
1) 기간: 2022. 4. 15.(금)~4. 21(목) 15:00
2) 접수 방법: 방문 및 이메일 접수
3) 접수 장소: 서울대현초등학교 2층 도움1반, 담당자 메일: lsj419@sen.go.kr
(서울 강남구 역삼로 98길 16)

* 자세한 내용은 첨부파일 참고하시기 바랍니다."
박정미,2023-06-02,65회 서울과학전람회 예선대회 개최요강,"65회 서울과학전람회 예선대회 개최요강 안내합니다. 
가통은 6월 7일에 안내됩니다. 
희망자는 8월 25일 금요일 9시까지 4의 3으로 제출합니다. "
배수연,2023-05-04,방과후학교 정책연구 온라인 설문조사 실시(학부모용)," 방과후학교 정책연구 온라인 설문조사 실시(학부모용)

서울시교육청 방과후학교 정책연구 온라인 설문조사를 다음과 같이 실시하오니, 학부모님의 의견이 적극 반영될 수 있도록 설문 참여에 협조를 부탁드립니다.
가. 연 구 명: 질 높은 방과후학교 운영을 위한 교육(지원)청-자치구 지원체제 및 시스템 구축에 관한 연구
나. 설문목적: 질 높은 방과후학교 운영 방안 마련을 위한 현장의견 수렴
다. 설문기간: 2023. 5. 3.(수) ~ 5. 9.(화)
라. 설문대상: 서울 소재 초등학교 교원(교장, 교감 포함), 방과후학교 강사 및 보호자(학부모)
마. 설문방법: 하단의 설문 링크 또는 QR코드 접속 후 개별 응답
사. 설문링크:
- 보호자(학부모용) : https://moaform.com/q/9HTjTF
- 참여 QR코드:"
김수현,2023-04-14,2023 학생 기후행동 365 학생 운영위원 지원 1차 서식,"1차 서류 서식 파일 다운로드 및 내용 기재 후,
[서식 1]: 한글 원본 파일+ 서명 후 스캔한 PDF파일
[서식 2, 3]: 한글 원본 파일만 필요

총 2개(한글 원본 파일 1묶음 + 서식 1 pdf 스캔파일) 의 서류를 usb에 담아
3학년 2반 교실로 제출해주십시오."
소아영,2022-11-29,2023학년도 학교교육계획 수립을 위한 학생 설문 안내,"2023학년도 학교교육계획 수립을 위한 학생 설문 안내입니다. 

3학년
https://forms.gle/gAAAR1TN7p9v8eXn8

4,5학년
https://forms.gle/xmn9ZQKeZ35o2jou6"
관리자,2022-03-08,제14기 서울대현초등학교운영위원회 구성 알림,"2022.3.1.자로 제13기 학교운영위원회 위원임기 만료에 따라
2022년 3월 중으로 제14기 학교운영위원회 구성을 추진하고 있습니다.
관심있는 학부모, 지역인사께서는 많은 참여 바랍니다."
민영미,2020-12-07,강도 높은 서울형 방역조치 시행에 따른 학교시설개방 중단 안내,"강도 높은 서울형 방역조치 시행에 따른 학교시설개방 중단 안내
? 학교 실내·외 시설 개방 중지
    ○ 개방 중지대상: 일시사용허가 중단
     단, 운동장 산책은 2단계 조치 유지하면서 가능
? 개방 중지기간: 2020.12.5.(토) 21시~ 별도 안내 시까지
붙임: 학교시설개방 안내문"
김보영,2022-04-13,2022 1학년 안성맞춤 교육과정 놀이감각통합 전래놀이(체육) 지도강사 채용 공고문,"2022 1학년 안성맞춤 교육과정 놀이감각통합 전래놀이(체육) 지도강사 채용 공고문입니다.(파일로 첨부합니다.)

서울대현초등학교에서 월요일(필요시 수요일도 보강함)에 지도하실 전래놀이 지도강사님을 모십니다.

1. 채용인원: 1명
2. 채용시간: 주 1~2회(총 96시간)
3.보수: 시간당 30,000원
4. 자세한 내용은 첨부파일의 모집 공고문을 살펴보시기 바랍니다."
양은진,2022-04-08,2022학년 1학기 구입예정 도서목록,본 목록은 구입예정인 도서로 최종적으로 입수되는 도서목록과는 차이가 있을 수 있습니다.
관리자,2022-04-08,"[학부모 청렴 교육] 불법찬조금 없는 유치원,신뢰 받는 유치원",
배수연,2022-04-07,청소년 유해정보 필터링 소프트웨어 이용방법,청소년 유해정보 필터링 소프트웨어 이용방법 참고하시기 바랍니다.
박소영,2022-04-04,소아(만5~11세) 코로나19 예방접종 계획 및 FAQ,
소아영,2022-03-25,2022 대현 학업성적관리규정,2022 대현 학업성적관리규정입니다. 
배수연,2022-03-24,2022년 교내 학생 과학 발명품 경진대회 작품 요약서,2022년 교내 학생 과학 발명품 경진대회 작품 요약서 첨부합니다.
배수연,2022-03-22,학부모회 임원 당선자 공고,학부모회 임원 당선자를 붙임과 같이 공고합니다.
김진희,2022-03-16,2022 교육공무원 성과상여금 기준표,2022 교육공무원 성과상여금 기준표를 탑재해드립니다.
배수연,2022-03-14,2022년 청소년 특별지원 계획,"[2022년 청소년 특별지원 계획]

청소년 특별지원 사업에 대해 안내하오니, 
관심있으신 학부모님들께서는 참고하여 주시기 바랍니다."
박정미,2023-06-02,65회 서울과학전람회 예선대회 개최요강,"65회 서울과학전람회 예선대회 개최요강 안내합니다. 
가통은 6월 7일에 안내됩니다. 
희망자는 8월 25일 금요일 9시까지 4의 3으로 제출합니다. "
배수연,2023-05-04,방과후학교 정책연구 온라인 설문조사 실시(학부모용)," 방과후학교 정책연구 온라인 설문조사 실시(학부모용)

서울시교육청 방과후학교 정책연구 온라인 설문조사를 다음과 같이 실시하오니, 학부모님의 의견이 적극 반영될 수 있도록 설문 참여에 협조를 부탁드립니다.
가. 연 구 명: 질 높은 방과후학교 운영을 위한 교육(지원)청-자치구 지원체제 및 시스템 구축에 관한 연구
나. 설문목적: 질 높은 방과후학교 운영 방안 마련을 위한 현장의견 수렴
다. 설문기간: 2023. 5. 3.(수) ~ 5. 9.(화)
라. 설문대상: 서울 소재 초등학교 교원(교장, 교감 포함), 방과후학교 강사 및 보호자(학부모)
마. 설문방법: 하단의 설문 링크 또는 QR코드 접속 후 개별 응답
사. 설문링크:
- 보호자(학부모용) : https://moaform.com/q/9HTjTF
- 참여 QR코드:"
김수현,2023-04-14,2023 학생 기후행동 365 학생 운영위원 지원 1차 서식,"1차 서류 서식 파일 다운로드 및 내용 기재 후,
[서식 1]: 한글 원본 파일+ 서명 후 스캔한 PDF파일
[서식 2, 3]: 한글 원본 파일만 필요

총 2개(한글 원본 파일 1묶음 + 서식 1 pdf 스캔파일) 의 서류를 usb에 담아
3학년 2반 교실로 제출해주십시오."
소아영,2022-11-29,2023학년도 학교교육계획 수립을 위한 학생 설문 안내,"2023학년도 학교교육계획 수립을 위한 학생 설문 안내입니다. 

3학년
https://forms.gle/gAAAR1TN7p9v8eXn8

4,5학년
https://forms.gle/xmn9ZQKeZ35o2jou6"
관리자,2022-03-08,제14기 서울대현초등학교운영위원회 구성 알림,"2022.3.1.자로 제13기 학교운영위원회 위원임기 만료에 따라
2022년 3월 중으로 제14기 학교운영위원회 구성을 추진하고 있습니다.
관심있는 학부모, 지역인사께서는 많은 참여 바랍니다."
민영미,2020-12-07,강도 높은 서울형 방역조치 시행에 따른 학교시설개방 중단 안내,"강도 높은 서울형 방역조치 시행에 따른 학교시설개방 중단 안내
? 학교 실내·외 시설 개방 중지
    ○ 개방 중지대상: 일시사용허가 중단
     단, 운동장 산책은 2단계 조치 유지하면서 가능
? 개방 중지기간: 2020.12.5.(토) 21시~ 별도 안내 시까지
붙임: 학교시설개방 안내문"
김영숙,2022-03-08,(재공고)2022 강남구 문예체활동(뉴스포츠) 프로그램 강사 채용 공고문,"서울대현초등학교에서 화, 목요일에 지도하실 뉴스포츠 지도강사님을 모십니다.

1. 채용인원 : 1-2명
2. 채용시간 : 주 14시간이내
3. 보수 : 시간당 30,000원
4. 자세한 내용은 첨부파일의 모집 공고문을 살펴보시기 바랍니다."
관리자,2022-03-08,제14기 서울대현초등학교운영위원회 구성 알림,"2022.3.1.자로 제13기 학교운영위원회 위원임기 만료에 따라
2022년 3월 중으로 제14기 학교운영위원회 구성을 추진하고 있습니다.
관심있는 학부모, 지역인사께서는 많은 참여 바랍니다."
관리자,2022-03-08,사회적 거리두기 조정 방안 시행에 따른 학교 시설 개방 기준 안내,2022. 3. 4.자 중앙재난안전대책본부의 사회적 거리두기 조정방안에 따른 힉교시설 개방 기준을 붙임과 같이 안내하오니 이용에 참고 바랍니다.
배수연,2022-03-07,2022 더불어 예술숲(체육활동) 지도강사 채용 공고,"2022 서울대현초등학교  체육 지도강사  채용 계획을  다음과  같이 공고 합니다.
자세한  내용은   첨부파일  확인  바랍니다."
박라엘,2022-03-07,"2022 특수학급 방과후학교 강사 모집 공고(요리, 체육)","특수학급 방과후학교 강사를 모집합니다.

1. 과목 및 요일 : 요리-수요일/ 체육-목요일
-베이킹, 신체활동, 방송댄스 등, 관련 분야면 지원 가능합니다.

2. 서류 모집 기간 : ~3월 14일(월) 13시

3. 계약 기간 : 2022년 4월 ~ 12월

자세한 내용은 첨부파일을 참고해주세요."
배수연,2022-03-03,2022 연극강사 채용 공고,"2022학년도 서울대현초등학교 협력종합예술활동(연극) 강사 채용계획을 다음과 같이 공고합니다.
첨부파일 참고 바랍니다."
박소영,2022-03-02,2022학년도 학교보건지원강사 채용 재공고,"1. 공고기간: 2022.3.2.(수)~2022.3.6.(일)
2. 근무기간: 2022.3.~ (4개월, 방학기간 제외)
3. 근무시간: 주당 15시간 미만(월 60시간 미만)
4. 보수: 시급 25,000원
5. 채용인원: 1명
6. 세부사항은 첨부파일 참고 바랍니다."
